word,phonetic
album,"/ˈælbəm/"
albumen,"/ˈalbjʊmɪn/"
albumin,"/ˈalbjʊmɪn/"
alchemist,"/ˈæl.kə.mɪst/"
alchemists,"/ˈæl.kə.mɪsts/"
alchemy,"/ˈælkəmi/"
alcohol,"/ˈæl.kə.hɒl/"
alcoholic,"/ˌælkəˈhɒlɪk/"
alcoholism,"/ˈælkəhɒlˌɪzəm/"
alcove,"/ˈæl.kəʊv/"
aldehyde,"/ˈæl.dɨ.haɪd/"
aldehydes,"/ˈæl.dɨ.haɪdz/"
alder,"/ˈɑldɚ/"
ale,"/eɪl/"
alembic,"/əˈlɛmbɪk/"
alert,"/əˈlɜːt/"
alertness,"/əˈlɝt.nəs/"
ales,"/eɪlz/"
alfalfa,"/ælˈfælfə/"
alga,"/ˈæl.ɡə/"
algae,"/æl.ɡɪ/"
algebra,"/ˈæl.dʒɪ.bɹə/"
algebraic,"/ˌældʒɪˈbɹeɪɪk/"
algorithm,"/ˈælɡəɹɪðm̩/"
algorithmic,"/ˌælɡəˈɹɪðmɪk/"
algorithms,"/ˈæl.ɡə.ɹɪðmz/"
alias,"/ˈeɪ.li.əs/"
alibi,"/ˈæl.ə.baɪ/"
alien,"/ˈeɪ.li.ən/"
alienate,"/ˈeɪ.li.ə.neɪt/"
alienation,"[ˌeɪli.əˈneɪʃən]"
alight,"/əˈlaɪt/"
align,"/æˈlaɪn/"
aligned,"/əˈlaɪnd/"
alignment,"[əˈɫaɪnmənt]"
alike,"/əˈlaɪk/"
alimentary,"/ˈa.lɪ.mən.təɹ.i/"
alimony,"/ˈæ.lɪ.mə.ni/"
aline,"/æˈlaɪn/"
aliphatic,"/ælɪˈfætɪk/"
aliquot,"/ˈæ.lɪ.kwɒt/"
aliquots,"/ˈæ.lɪ.kwɒts/"
alkali,"/ˈæl.kə.laɪ/"
alkalic,"/ælˈkælɪk/"
alkaloid,"/ˈæl.kə.lɔɪd/"
alkaloids,"/ˈæl.kə.lɔɪdz/"
all,"/ɔːl/"
allay,"/əˈleɪ/"
allegation,"/ˌæl.əˈɡeɪ.ʃən/"
allege,"/əˈlɛdʒ/"
allegiance,"/əˈliː.dʒəns/"
allegorical,"/ˌæl.ɪˈɡɔɹ.ɪ.kəl/"
allegory,"/ˈæl.ɘˌɡoʊɹ.i/"
allegro,"/əˈleɪɡɹoʊ/"
allele,"/ˈæ.liː.l/"
allergic,"[ə.ˈlɜː.dʒɪk]"
allergies,"[ˈæl.ə.dʒiz]"
allergy,"[ˈæl.ə.dʒi]"
alleviate,"/əˈli.vi.eɪt/"
alleviation,"/əˌliːviˈeɪʃən/"
alley,"/ˈæ.li/"
alleys,"/ˈæ.liz/"
alleyway,"/ˈæ.li.weɪ/"
alleyways,"/ˈæ.li.weɪz/"
allied,"/əˈlaɪd/"
alligators,"/ˈæ.lɪ.ɡeɪ.təz/"
alliterate,"/əˈlɪ.tə.ɹeɪt/"
alliteration,"/əˌlɪtəˈɹeɪʃən/"
allocate,"/ˈæl.ə.keɪt/"
allocated,"/ˈæl.ə.keɪ.tɪd/"
allot,"/əˈlɒt/"
allotrope,"/ˈæ.lə.tɹəʊp/"
allow,"/əˈlaʊ/"
allowance,"/əˈlaʊəns/"
allowed,"/əˈlaʊd/"
allowing,"/əˈlaʊɪŋ/"
allows,"/əˈlaʊz/"
allude,"/əˈluːd/"
alluded,"/əˈluːdɪd/"
alludes,"/əˈluːdz/"
alluding,"/əˈluːdɪŋ/"
allure,"/əˈl(j)ʊɚ/"
alluring,"/ɚˈlʊɚ.ɹɪŋ/"
allusion,"/əˈlu.ʒən/"
allusive,"/əˈljuː.sɪv/"
ally,"/ˈæli/"
almanac,"[ˈæl-]"
almighty,"/ɔːlˈmaɪti/"
almond,"/ˈɑː(l).mənd/"
almonds,"/ˈɑː.məndz/"
almost,"/ɔːl.ˈməʊst/"
alms,"/ɑːmz/"
aloe,"/əˈləʊ.i/"
aloes,"/ˈæ.ləʊz/"
aloft,"/əˈlɑft/"
aloha,"/əˈləʊ.(h)ə/"
alone,"/əˈləʊn/"
along,"/əˈlɑŋ/"
alongside,"/ə.lɒŋˈsaɪd/"
aloof,"/əˈluːf/"
aloud,"/əˈlaʊd/"
alpaca,"/ælˈpækə/"
alpha,"/ˈælfə/"
alphabet,"/ˈæl.fə.bɛt/"
alphabetical,"/ˌæl.fəˈbɛt.ɪ.kəl/"
alphabets,"/ˈæl.fə.bɛts/"
alphanumeric,"/ˌæl.fə.n(j)uːˈmɛ.ɹɪk/"
alphas,"/ˈæɫ.fəz/"
alpine,"/ˈæl.paɪn/"
alps,"/ælps/"
already,"/ɑlˈɹɛdi/"
alright,"/ɒˈɹaɪt/"
also,"/ˈɔːl.səʊ/"
altar,"/ˈɑl.tɚ/"
alter,"/ˈɑl.tɚ/"
alteration,"/ɒl.tə(ɹ)ˈeɪ.ʃən/"
altered,"/ˈɑl.tɚd/"
alternately,"[ɔːlˈtɜɹnətlɪ]"
alternation,"/ˈɒl.tə(ɹ).ˌneɪ.ʃən/"
alternative,"/ɒl.ˈtɜː(ɹ).nə.tɪv/"
although,"/ɔːlˈðəʊ/"
altitude,"/ˈælt.ɪˌtjuːd/"
alto,"/ˈæl.təʊ/"
altogether,"/ɔː.tuːˈɡɛð.ə(ɹ)/"
altruistic,"/ˌɑl.tɹuˈɪs.tɪk/"
alum,"/ˈæl.əm/"
alum,"/əˈlʌm/"
aluminum,"/ə.ˈluː.mɨ.nəm/"
alumni,"/əˈlʌmnaɪ/"
alumnus,"/əˈlʌmnəs/"
alveolar,"/æl.viː.ˈəʊ.lə/"
always,"/ˈɔː(l).weɪz/"
am,"[e̞m]"
amalgam,"/əˈmæl.ɡəm/"
amalgamate,"/əˈmælɡəˌmeɪt/"
amalgamation,"/əˌmælɡəˈmeɪʃən/"
amanuensis,"/əˌmænjuˈɛnsɪs/"
amass,"/əˈmæs/"
amateur,"/ˈæ.mə.tə/"
amateurish,"/ˈæ.mə.tjʊɚ.ɪʃ/"
amatory,"/ˈa.mə.tə.ɹi/"
amaze,"/əˈmeɪz/"
amazed,"/əˈmeɪzd/"
amazement,"/əˈmeɪz.mənt/"
amazes,"/əˈmeɪzɪz/"
amazing,"/əˈmeɪzɪŋ/"
amazon,"/ˈæ.mə.zən/"
ambassador,"/æmˈbæs.ə.də(ɹ)/"
ambergris,"/ˈæm.bə.ɡɹɪs/"
ambiance,"/ˈæm.bi.əns/"
ambidextrous,"/æm.biˈdɛk.stɹəs/"
ambience,"/ˈæm.bi.əns/"
ambient,"/ˈæm.biː.ənt/"
ambiguity,"/æmbɪˈɡjuːɪti/"
ambiguous,"/æmˈbɪɡjuəs/"
ambit,"/ˈæmbɪt/"
ambition,"/æmˈbɪ.ʃən/"
ambitious,"/æmˈbɪʃ.əs/"
amble,"/ˈæm.bəl/"
ambles,"/ˈæm.bəlz/"
ambrosia,"/æmˈbɹoʊʒə/"
ambulance,"/ˈæm.bjə.ləns/"
ambulatory,"/ˈam.bjə.ləˌtɔ.ɹi/"
ambuscade,"/ˈæmbəsˌkeɪd/"
ambush,"/ˈæm.bʊʃ/"
ambushed,"/ˈæm.bʊʃt/"
ambushes,"/ˈæm.bʊʃ.ɪz/"
ambushing,"/ˈæm.bʊʃ.ɪŋ/"
ameliorate,"/əˈmiːli.əɹeɪt/"
amen,"/eɪˈmɛn/"
amenable,"/əˈmɛn.ə.bəl/"
amend,"/əˈmɛnd/"
amendment,"/ʌˈmɛnd.mənt/"
amenity,"/əˈmiːnəti/"
amenorrhoea,"/əˌmɛnəˈɹiːə/"
americium,"/ˌæməˈɹɪsiəm/"
amethyst,"/ˈæm.ə.θɪst/"
amethysts,"/ˈæm.ə.θɪsts/"
amiability,"/eɪ.mi.ʌˈbɪl.ə.ti/"
amiable,"/ˈeɪ.mi.ə.bəl/"
amicable,"/ˈæ.mɨ.kə.bəl/"
amid,"/əˈmɪd/"
amide,"/ˈeɪ.maɪd/"
amidships,"/əˈmɪd.ʃɪps/"
amidst,"/aˈmɪdst/"
amigo,"/əˈmiː.ɡəʊ/"
amine,"/əˈ.miːn/"
amino,"/əˈmiːnəʊ/"
amiss,"/əˈmɪs/"
amity,"/ˈæ.mɪ.ti/"
ammo,"/ˈæ.moʊ/"
ammonia,"/əˈmoʊn.jə/"
ammonium,"/əˈmoʊni.əm/"
ammunition,"/ˌæmjuˈnɪʃən/"
amnesia,"/ˌæmˈniʒə/"
amnesty,"/ˈæm.nɪ.sti/"
amniotic,"/æmniˈɒtɪk/"
amoeba,"/əˈmiːbə/"
among,"/əˈmɒŋ/"
amongst,"/əˈmʌŋst/"
amorous,"/ˈæ.mə.ɹəs/"
amorphous,"/əˈmɔɹfəs/"
amount,"/əˈmaʊnt/"
amounted,"/əˈmaʊntɪd/"
amounting,"/əˈmaʊntɪŋ/"
amounts,"/əˈmaʊnts/"
amour,"/æˈmʊər/"
amp,"/æmp/"
ampere,"/ˈæmˌpɛər/"
ampersand,"/ˈæm.pə(ɹ).sænd/"
amphetamine,"/æmˈfɛt.ə.miːn/"
amphibian,"/æmˈfɪbɪən/"
amphibious,"[æmˈfɪbi.əs]"
amphitheatre,"/ˈæmfiˌθiːətə/"
amphora,"/ˈæm.fə.ɹə/"
amplification,"/ˌæmplɪfɪˈkeɪʃən/"
amplifier,"/ˈæm.plə.faɪ.ə/"
amplifiers,"/ˈæm.plə.faɪ.əz/"
amplify,"/ˈæmp.lɪ.faɪ/"
amplitude,"/ˈæm.plɪ.tud/"
amplitudes,"/ˈæm.plɪ.tudz/"
amply,"/ˈæmp.li/"
amps,"/æmps/"
amputate,"/ˈæmpjʊteɪt/"
amulet,"/ˈæm.jə.lɪt/"
amulets,"/ˈæm.jə.lɪts/"
amuse,"/əˈmjuːz/"
amused,"/əˈmjuːzd/"
amusement,"/əˈmjuzmənt/"
amuses,"/əˈmjuːzɪz/"
amusing,"/əˈmjuːzɪŋ/"
amusingly,"/əˈm(j)uzɪŋli/"
an,"/æn/"
anabolic,"/ˌænəˈbɒlɪk/"
anachronistic,"/əˌnæk.ɹəˈnɪs.tɪk/"
anaconda,"/ˌænəˈkɒndə/"
anaerobic,"/ˌænəˈɹoʊbik/"
anaesthetist,"/əˈniːsθ.ə.tɪst/"
anagram,"/ˈæ.nə.ɡɹæm/"
anagrams,"/ˈæ.nə.ɡɹæms/"
anal,"/ˈeɪ.nəl/"
analgesia,"/ˌæn.əlˈd͡ʒiː.zi.ə/"
analogous,"/əˈnæl.ə.ɡəs/"
analogy,"/əˈnæləd͡ʒi/"
analyses,"/əˈnæl.ə.siːz/"
analyses,"/ˈæn.ə.laɪ.zəz/"
analysis,"/əˈnælɪsɪs/"
analyst,"/ˈænəlɪst/"
analytic,"/ˌænəˈlɪtɪk/"
analytical,"/æn.əˈlɪt.ə.kəl/"
analytically,"/æn.əˈlɪt.ɪk.əl.li/"
anamorphic,"/ˌænəˈmɔːfɪk/"
anaphora,"/ænəˈfɔɹə/"
anarchic,"/ænˈɑː.kɪk/"
anarchism,"/ˈænəɹˌkɪzəm/"
anarchist,"/ˈæn.ə.kɪst/"
anarchy,"/ˈæ.nə.ki/"
anathema,"/əˈnæθəmə/"
anatomical,"/æ.nə.ˈtɑ.mɪ.kəl/"
anatomist,"/əˈnæt.ə.mɪst/"
anatomy,"/əˈnætəmi/"
ancestor,"/ˈæn.sɛs.tə/"
ancestors,"/ˈæn.sɛs.təz/"
ancestral,"/ænˈsɛs.təɹ.əl/"
ancestry,"/ˈæn.sɛs.tɹi/"
anchor,"/ˈæŋ.kə/"
anchovy,"/ænˈtʃəʊ.vi/"
ancient,"/ˈeɪn.ʃənt/"
ancillary,"/ˈænsəˌleɹiː/"
androgynous,"/ænˈdɹɒd͡ʒ.ɪn.əs/"
android,"/ˈænˌdɹɔɪd/"
anecdotal,"/ˌænɪkˈdoʊtl̩/"
anecdote,"/ˈæ.nɪk.doʊt/"
anecdotes,"/ˈæ.nɪk.doʊts/"
anemic,"/ʌˈni.mɪk/"
anemone,"/əˈnɛm.ə.ni/"
aneurysm,"/ˈan.jʊɹ.ɪz.əm/"
anew,"/əˈnjuː/"
angel,"/ˈeɪn.dʒəl/"
angelic,"/ænˈdʒɛlɪk/"
angels,"/ˈeɪn.dʒəlz/"
anger,"/ˈæŋɡə(ɹ)/"
angina,"/ænˈdʒaɪ.nə/"
angioplasty,"/ˈæn.dʒi.əʊ.plæs.ti/"
angle,"/ˈæŋ.ɡəl/"
angler,"/ˈæŋ.ɡlə(ɹ)/"
angora,"/æŋˈɡɔːɹə/"
angrily,"/ˈæŋ.ɡɹə.li/"
angry,"/ˈæŋ.ɡɹi/"
angst,"/æŋ(k)st/"
angstroms,"/ˈæŋ.stɹəmz/"
anguish,"/ˈæŋ.ɡwɪʃ/"
angular,"/-lɑɹ/"
animal,"/ˈænɪməl/"
animals,"/ˈæn.ɪ.məlz/"
animate,"/ˈæ.nə.meɪt/"
animated,"/ˈæn.ɪ.meɪ.tɪd/"
animation,"/æn.əˈmeɪ.ʃən/"
animosity,"/æn.əˈmɑs.ɪ.ti/"
animus,"/ˈæ.nɪ.məs/"
anion,"/ˈæn.aɪ.ɒn/"
anions,"/ˈæn.aɪ.ɒnz/"
anise,"/əˈnis/"
aniseed,"/ˈæ.nɪ.sid/"
ankle,"/ˈæŋ.kəl/"
anna,"/ˈænə/"
annal,"/ˈænəl/"
anneal,"/əˈniːl/"
annex,"/ˈænɛks/"
annexed,"/ˈænɛkst/"
annexes,"/ˈænɛksɪz/"
annexing,"/ˈænɛksɪŋ/"
annihilate,"/əˈnaɪə.leɪt/"
annihilation,"/əˌnaɪ.əˈleɪ.ʃən/"
anniversary,"/ˌænɪˈvɜːs(ə)ɹi/"
announce,"/əˈnaʊns/"
announcement,"/əˈnaʊns.mɛnt/"
announcer,"/əˈnaʊnsə/"
annoy,"/əˈnɔɪ/"
annoyance,"/əˈnɔɪəns/"
annoyed,"/əˈnɔɪd/"
annoyingly,"/ʌˈnɔɪjɪŋli/"
annoys,"/əˈnɔɪz/"
annual,"/ˈæn.ju.əl/"
annually,"/ˈæn.jʊə.li/"
annuity,"/əˈn(j)uɪti/"
annul,"/əˈnʌl/"
annulled,"/əˈnʌld/"
annulling,"/əˈnʌlɪŋ/"
annulment,"/əˈnʌl.mənt/"
annuls,"/əˈnʌlz/"
anode,"/ˈæn.əʊd/"
anodyne,"/ˈæn.ə.daɪn/"
anoint,"/əˈnɔɪnt/"
anointed,"/ə.ˈnɔɪn.tɪd/"
anon,"/əˈnɒn/"
anonym,"/ˈæn.ə.nɪm/"
anonymity,"/ænəˈnɪmɪti/"
anonymous,"/əˈnɒnəməs/"
anonymously,"/əˈnɒnəməsli/"
anorexia,"/ænəˈɹɛksi.ə/"
anorexic,"/ænəˈɹɛksɪk/"
answer,"/ˈan.sə/"
answerable,"/ˈɑːnsəɹəb(ə)l/"
answered,"/ænsɜːd/"
answering,"/ˈɑːn.sə.ɹɪŋ/"
answers,"/ˈɑːn.səz/"
ant,"/ɛnt/"
antagonism,"/ænˈtæɡənɪzəm/"
antagonist,"/ænˈtæɡənɪst/"
antagonistic,"/æn.tæ.ɡə.ˈnɪs.tɪk/"
ante,"/ˈænti/"
anteater,"/ˈæntˌiːtə/"
antecedent,"/ˌantɪˈsiːdənt/"
antechamber,"/ˈæntiˌt͡ʃeɪmbə/"
antedate,"/ˈæntiˌdeɪt/"
antediluvian,"/ˌantɪdɪˈluːvɪən/"
antelope,"/ˈæn.tɪ.ləʊp/"
antenna,"/ænˈtɛn.ə/"
antennae,"/ænˈtɛnaɪ/"
antennas,"/ænˈtɛnəz/"
anterior,"/ænˈtɪəriə(r)/"
anteroom,"/ˈæn.ti.ɹʊm/"
anthem,"/ˈæn.θəm/"
anthems,"/ˈænθəmz/"
anther,"/ˈænθɚ/"
anthologies,"/ænˈθɒlədʒiz/"
anthology,"/ænˈθɒlədʒɪ/"
anthracite,"/ˈænθɹəˌsaɪt/"
anthrax,"/ˈæn.θɹæks/"
anthropic,"/ænˈθɹɒp.ɪk/"
anthropogenic,"/ˌæn θrə pəˈdʒɛn ɪk/"
anthropological,"/æn.θɹə.pə.ˈlɑdʒikəl/"
anthropologist,"/ˌæn.θɹoʊˈpɑl.ə.d͡ʒɪst/"
anthropology,"/ˌænθɹəˈpɒlədʒi/"
anthropomorphic,"[ˌæ̃n̪θɹ̠əpəˈmɔɹ̠fɪ̈k]"
anthropomorphism,"/ˌænθɹəpəˈmɔɹfɪzəm/"
anti,"/ˈæn.ti/"
antibiotic,"/ˌæn.taɪ.baɪˈɒt.ɪk/"
antic,"/ˈæn.tɪk/"
anticipate,"/ænˈtɪs.ɪ.peɪt/"
anticipation,"/æn.tɪs.əˈpe.ʃən/"
antics,"/ˈæntɪks/"
antidote,"/ˈæn.tə.dot/"
antimatter,"/ˈæn.taɪ.mæˌtɚ/"
antimony,"/ˈæn.tɪ.mə.niː/"
antipathy,"/ænˈtɪpəθi/"
antipodes,"/ænˈtɪp.əˌdiz/"
antiquarian,"/ˌæn.tɪˈkwɛɹ.i.ən/"
antiquated,"/ˈæntɪˌkweɪtɪd/"
antique,"/ænˈtiːk/"
antiques,"/ænˈtiːks/"
antiquities,"/ænˈtɪk.wɪ.tiːz/"
antiquity,"/ænˈtɪk.wɪ.ti/"
antisocial,"/ˌæntaɪˈsoʊʃəl/"
antithesis,"/æn.ˈtɪ.θə.sɪs/"
antler,"/ˈænt.lə/"
antonym,"/ˈæntəˌnɪm/"
antrum,"/ˈæn.tɹəm/"
ants,"/ænts/"
anus,"/ˈeɪ.nəs/"
anvil,"/ˈæn.vɪl/"
anxiety,"/ˌæŋ(ɡ)ˈzaɪ.ə.ti/"
anxious,"/ˈaŋ(k)ʃəs/"
anxiously,"/ˈæŋ(k).ʃəs.li/"
any,"/ˈæni/"
anybody,"/ˈɛn.i.bɒd.i/"
anyhow,"/ˈæn.i.haʊ/"
anymore,"/ˌæ.niˈmoːɹ/"
anyone,"/ˈæniˌwʌn/"
anything,"/ˈɛ.nə.θɪŋ/"
anyway,"/ˈɛniweɪ/"
anyways,"/ˈɛn.iˌweɪz/"
anywhere,"/ˈɛn.iː.(h)wɛə(ɹ)/"
aorist,"/ˈeɪ.ə.ɹɪst/"
aorta,"/eɪˈɔːtə/"
aortic,"/eˈoɹ.tɪk/"
apart,"/əˈpɑː(ɹ)t/"
apartment,"/əˈpɑːt.mənt/"
apathetic,"/æp.əˈθɛt.ɪk/"
apathy,"/ˈæ.pə.θi/"
ape,"/eɪp/"
aped,"/eɪpt/"
aperture,"/ˈæp.ə.tjʊə(ɹ)/"
apes,"/eɪps/"
apex,"/ˈeɪˌpɛks/"
aphasia,"/əˈfeɪzɪə/"
aphelion,"/æpˈhiːlɪən/"
aphid,"/ˈeɪ.fɪd/"
aphorism,"/ˈæ.fə.ɹɪzm̩/"
aphrodisiac,"/æf.ɹoʊ.ˈdi.zi.æk/"
apiary,"/ˈeɪ.pi.ə.ɹi/"
apiece,"/əˈpiːs/"
aping,"/ˈeɪ.pɪŋ/"
apish,"/ˈeɪpɪʃ/"
aplenty,"/əˈplɛnti/"
aplomb,"/əˈplɒm/"
apocalypse,"/əˈpɒkəlɪps/"
apocalyptic,"/əˈpɒ.kə.lɪp.tɪk/"
apocryphal,"/əˈpɒkɹəfəl/"
apogee,"/ˈæ.pə.dʒi/"
apollo,"/əˈpɒləʊ/"
apologetic,"/əˌpɒləˈdʒɛtɪk/"
apologise,"/əˈpɒləˌdʒaɪz/"
apologist,"/əˈpɒl.ə.dʒɪst/"
apology,"/əˈpɒl.ə.dʒi/"
apoplectic,"/ˌæpəˈplɛktɪk/"
apoplexy,"/ˈæp.əˌplɛk.si/"
apostasy,"/əˈpɒstəsi/"
apostate,"/əˈpɒs.teɪt/"
apostle,"/əˈpɒs(ə)l/"
apostolic,"/ˌæpəˈstɒlɪk/"
apotheosis,"/əˌpɒθ.iːˈəʊ.sɪs/"
appalling,"/əˈpɔːlɪŋ/"
appallingly,"/ʌˈpɑlɪŋli/"
apparatchik,"/apəˈɹatʃɪk/"
apparatus,"/æpəˈɹɑːtəs/"
apparel,"/əˈpæ.ɹəl/"
apparent,"/əˈpæ.ɹənt/"
apparently,"/əˈpaɹəntli/"
apparition,"/ˌæp.əɹˈɪʃn̩/"
appeal,"/əˈpiːl/"
appealed,"/əˈpiːld/"
appealing,"/əˈpiː.lɪŋ/"
appear,"/əˈpiːɹ/"
appearance,"/əˈpɪəɹəns/"
appeared,"/əˈpiːɹd/"
appearing,"/əˈpɪəɹ.ɪŋ/"
appears,"/əˈpiːɹz/"
appease,"/əˈpiːz/"
appeasement,"/əˈpɪiz.mənt/"
appellant,"/əˈpɛln̩t/"
appellate,"/əˈpɛlət/"
appellation,"/ˌæpəˈleɪʃən/"
append,"/əˈpɛnd/"
appendicitis,"/əˈpɛnd.ɪ.saɪt.əs/"
appendix,"/əˈpɛn.dɪks/"
appertain,"/æpɚˈteɪn/"
appetite,"/ˈæp.ə.taɪt/"
applaud,"/əˈplɔːd/"
applause,"/əˈplɔːz/"
apple,"/ˈæp.əl/"
appliance,"/əˈplaɪəns/"
applicable,"/əˈplɪkəbəl/"
applicant,"/ˈæp.lə.kɪnt/"
application,"/aplɪˈkeɪʃ(ə)n/"
applications,"/ˌæplɪˈkeɪʃənz/"
applied,"/əˈplaɪd/"
applique,"/əˈpliː.keɪ/"
apply,"/əˈplaɪ/"
apply,"/ˈæp(ə)li/"
applying,"/əˈplaɪ.ɪŋ/"
appoint,"/əˈpɔɪnt/"
appointed,"/əˈpɔɪntɪd/"
appointee,"/əˌpoɪnˈtiː/"
appointment,"/əˈpɔɪnt.mɛnt/"
apportion,"/əˈpɔːʃən/"
apposite,"/ˈa.pə.zɪt/"
apposition,"/ˌæpəˈzɪʃn̩/"
appraisal,"/əˈpɹeɪzəl/"
appraisals,"/əˈpɹeɪzəlz/"
appraise,"/əˈpɹeɪz/"
appraised,"/əˈpɹeɪzd/"
appraises,"/əˈpɹeɪzɪz/"
appraising,"/əˈpɹeɪzɪŋ/"
appreciable,"/əˈpɹiːʃəbl/"
appreciate,"/əˈpɹiː.si.eɪt/"
appreciation,"/əˌpɹiː.ʃiˈeɪ.ʃən/"
apprehension,"/æp.ɹɪˈhɛn.ʃən/"
apprentice,"/əˈpɹɛntɪs/"
apprise,"/əˈpɹaɪ̯z/"
approach,"/əˈpɹəʊt͡ʃ/"
approached,"/əˈpɹəʊtʃt/"
approaching,"/əˈpɹəʊtʃɪŋ/"
approbation,"/ˌæp.ɹəʊˈbeɪ.ʃən/"
appropriation,"/əˌpɹoʊpɹiˈeɪʃən/"
approval,"/əˈpɹuːvəl/"
approve,"/əˈpɹuːv/"
approved,"/əˈpɹuːvd/"
approves,"/əˈpɹuːvz/"
approving,"/ʌˈpɹuv.ɪŋ/"
approximately,"/əˈpɹɒk.sɪ.mət.li/"
approximation,"/əˌpɹɒksɪˈmeɪʃn/"
apricot,"/æepɹɪˈkɒt/"
apron,"/ˈeɪ.pɹən/"
aprons,"/ˈeɪ.pɹənz/"
apse,"/æps/"
apsis,"/ˈæpsɪs/"
apt,"/æpt/"
aptitude,"/ˈæptɪˌtjuːd/"
aptly,"/ˈæp(t).li/"
aptness,"/ˈæptnəs/"
aqua,"/ˈækwə/"
aquamarine,"/ˌæ.kwə.məˈɹiːn/"
aquarium,"/-ɛɹiəm/"
aquatic,"/ɘˈkwɔ.tɘk/"
aqueduct,"/ˈæk.wɪˌdʌkt/"
aqueous,"/ˈeɪ.kwi.əs/"
aquifer,"/ˈækwɪfɝ/"
aquiline,"/ˈæk.wɪ.laɪn/"
arabesque,"/ˌæɹ.əˈbɛsk/"
arable,"/ˈæɹəbl̩/"
arachnid,"/əˈɹæknɪd/"
arachnophobia,"/æˌɹæk.nəˈfəʊ.bɪ.ə/"
arbiter,"/ˈɑːbɪtə(ɹ)/"
arbitrage,"/ˈɑːɹ.bɪ.tɹɪdʒ/"
arbitrageur,"/ˈɑː(ɹ)bɪtɹɑˈʒɝ(ɹ)/"
arbitral,"/ˈɑːbɪtɹəl/"
arbitration,"/ˌɑː.bɪˈtɹeɪ.ʃən/"
arboreal,"/ɑɹˈbɔɹi.əl/"
arboretum,"/ɑː(ɹ)bəˈɹiːtəm/"
arc,"/ɑːk/"
arcade,"/ɑːˈkeɪd/"
arcana,"/ɑɹˈkeɪnə/"
arcane,"/ɑɹˈkeɪn/"
arced,"/ɑːkt/"
arch,"/ɑːt͡ʃ/"
archaeology,"/ˌɑː.kiˈɒ.lə.dʒi/"
archaic,"/ɑː.ˈkeɪ.ɪk/"
archaism,"/ˈɑː(ɹ)keɪˌɪzəm/"
archangel,"/ˈɑː(ɹ)kˌeɪn.dʒəl/"
archbishop,"/ɑː(ɹ)tʃ.bɪʃ.əp/"
archdiocese,"/ˌɑːtʃˈdaɪ.ə.sɪs/"
arched,"/ɑːtʃt/"
archer,"/ˈɑː(ɹ).tʃə(ɹ)/"
archery,"/ɑɹtʃəɹiː/"
arches,"/ˈɑːt͡ʃɪz/"
archipelago,"/ɑːkɪˈpɛləɡəʊ/"
architect,"/ˈɑːkɪtɛkt/"
architectural,"/ˌɑɹkɪˈtɛktjəɹəl/"
architecture,"/ˈɑː.kɪ.ˌtɛk.tʃə/"
architrave,"/ˈɑɹ.kɪ.tɹeɪv/"
archive,"/ˈɑɹkaɪv/"
archivist,"/ˈɑː(ɹ)kəvɪst/"
arcing,"/ˈɑɹ.kɪŋ/"
ardent,"/ˈɑːdənt/"
arduous,"/ˈɑːdjuːəs/"
are,"/ɛə/"
area,"/ˈɛə̯ɹɪə̯/"
arena,"/əˈɹiːnə/"
arenas,"/əˈɹiːnəz/"
argent,"/ˈɑːdʒənt/"
argon,"/ˈɑːɹɡɒn/"
argot,"/ˈɑːɡəʊ/"
arguable,"/ˈɑːɡjuəbl/"
argue,"/ˈɑː.ɡjuː/"
arguing,"/ˈɑː(ɹ).ɡju.ɪŋ/"
argument,"/ˈɑːɡjʊmənt/"
argumentative,"/ˌɑːɡjʊˈmɛntətɪv/"
arguments,"/ˈɑːɡjʊmənts/"
aria,"/ˈɑː.ɹɪə/"
arid,"/ˈæ.ɹɪd/"
aright,"/əˈɹaɪt/"
arise,"/əˈɹaɪz/"
arisen,"/əˈɹɪzən/"
arises,"/əˈɹaɪzɪz/"
arising,"/əˈɹaɪzɪŋ/"
aristocracy,"/ˌæ.ɹɪˈstɒk.ɹə.si/"
aristocrat,"/ˈæɹɪstəˌkɹæt/"
aristocratic,"/ˌæɹɪstəˈkɹætɪk/"
ark,"/ɑːk/"
arm,"/ɑːm/"
armada,"/ɑːˈmɑːdə/"
armadillo,"/ɑːməˈdɪləʊ/"
armament,"/ˈɑː(ɹ)məmənt/"
armchair,"/ˈɑː(ɹ)mtʃɛə(ɹ)/"
armed,"/ɑːmd/"
armful,"/ˈɑːmfʊl/"
armhole,"/ˈɑɹmˌhoʊl/"
armies,"/ˈɑː.miz/"
armlet,"/ˈɑːmlət/"
armour,"/ˈɑː.mə/"
armpit,"/ˈɑɹmˌpɪt/"
arms,"/ɑːmz/"
army,"/ˈɑː.miː/"
aroma,"/əˈɹəʊmə/"
aromatic,"/æ.ɹəˈmæt.ɪk/"
arose,"/əˈɹoʊz/"
around,"/əˈɹaʊnd/"
arousal,"/əˈɹaʊzəl/"
arouse,"/əˈɹaʊz/"
aroused,"/əˈɹaʊzd/"
arousing,"/əˈɹaʊzɪŋ/"
arrange,"/əˈɹeɪndʒ/"
arranged,"/əˈɹeɪndʒd/"
arrangement,"/əˈɹeɪnd͡ʒmənt/"
arrangements,"/əˈɹeɪnd͡ʒmənts/"
arranges,"/əˈɹeɪndʒɪz/"
arranging,"/əˈɹeɪndʒɪŋ/"
